datetime,zone_key,solar,wind
2023-06-26 09:30:00+00,ES,15044,6096
2023-06-26 09:45:00+00,ES,15268,5952
2023-06-26 10:00:00+00,ES,15468,5832
2023-06-26 10:15:00+00,ES,15644,5768
2023-06-26 10:30:00+00,ES,15764,5628
2023-06-26 10:45:00+00,ES,15920,5488
2023-06-26 11:00:00+00,ES,16096,5408
2023-06-26 11:15:00+00,ES,16448,5304
2023-06-26 11:30:00+00,ES,16492,5252
2023-06-26 11:45:00+00,ES,16496,5124
2023-06-26 12:00:00+00,ES,16484,5060
2023-06-26 12:15:00+00,ES,16356,5096
2023-06-26 12:30:00+00,ES,16292,5156
2023-06-26 12:45:00+00,ES,16328,5172
2023-06-26 13:00:00+00,ES,16296,5228
2023-06-26 13:15:00+00,ES,16348,5304
2023-06-26 13:30:00+00,ES,16212,5408
2023-06-26 13:45:00+00,ES,16132,5492
2023-06-26 14:00:00+00,ES,15900,5536
2023-06-26 14:15:00+00,ES,15444,5444
2023-06-26 14:30:00+00,ES,15156,5496
2023-06-26 14:45:00+00,ES,14808,5724
2023-06-26 15:00:00+00,ES,14432,5968
2023-06-26 15:15:00+00,ES,14460,6220
2023-06-26 15:30:00+00,ES,13748,6540
2023-06-26 15:45:00+00,ES,13364,6824
2023-06-26 16:00:00+00,ES,13080,7168
2023-06-26 16:15:00+00,ES,12800,7556
2023-06-26 16:30:00+00,ES,12552,8012
2023-06-26 16:45:00+00,ES,11960,8340
2023-06-26 17:00:00+00,ES,11372,8708
2023-06-26 17:15:00+00,ES,10792,9280
2023-06-26 17:30:00+00,ES,9876,9532
2023-06-26 17:45:00+00,ES,8992,9832
2023-06-26 18:00:00+00,ES,7876,10076
2023-06-26 18:15:00+00,ES,6672,10032
2023-06-26 18:30:00+00,ES,5352,10468
2023-06-26 18:45:00+00,ES,4136,10800
2023-06-26 19:00:00+00,ES,3084,11048
2023-06-26 19:15:00+00,ES,2264,11448
2023-06-26 19:30:00+00,ES,1656,11772
2023-06-26 19:45:00+00,ES,1292,11968
2023-06-26 20:00:00+00,ES,1156,12124
2023-06-26 20:15:00+00,ES,1056,12060
2023-06-26 20:30:00+00,ES,1012,12112
2023-06-26 20:45:00+00,ES,980,12024
2023-06-26 21:00:00+00,ES,976,11980
2023-06-26 21:15:00+00,ES,836,11868
2023-06-26 21:30:00+00,ES,676,11592
2023-06-26 21:45:00+00,ES,676,11464
2023-06-26 22:00:00+00,ES,672,11424
2023-06-26 22:15:00+00,ES,668,11424
2023-06-26 22:30:00+00,ES,664,11472
2023-06-26 22:45:00+00,ES,664,11348
2023-06-26 23:00:00+00,ES,660,11360
2023-06-26 23:15:00+00,ES,660,11320
2023-06-26 23:30:00+00,ES,652,11176
2023-06-26 23:45:00+00,ES,636,11068
2023-06-27 00:00:00+00,ES,620,10908
2023-06-27 00:15:00+00,ES,620,10624
2023-06-27 00:30:00+00,ES,620,10424
2023-06-27 00:45:00+00,ES,620,10320
2023-06-27 01:00:00+00,ES,620,10272
2023-06-27 01:15:00+00,ES,620,10120
2023-06-27 01:30:00+00,ES,612,9984
2023-06-27 01:45:00+00,ES,600,9908
2023-06-27 02:00:00+00,ES,588,9776
2023-06-27 02:15:00+00,ES,592,9576
2023-06-27 02:30:00+00,ES,588,9352
2023-06-27 02:45:00+00,ES,580,9124
2023-06-27 03:00:00+00,ES,572,8968
2023-06-27 03:15:00+00,ES,548,8844
2023-06-27 03:30:00+00,ES,532,8760
2023-06-27 03:45:00+00,ES,504,8612
2023-06-27 04:00:00+00,ES,468,8572
2023-06-27 04:15:00+00,ES,436,8640
2023-06-27 04:30:00+00,ES,392,8680
2023-06-27 04:45:00+00,ES,356,8760
2023-06-27 05:00:00+00,ES,372,8892
2023-06-27 05:15:00+00,ES,476,8960
2023-06-27 05:30:00+00,ES,764,8976
2023-06-27 05:45:00+00,ES,1280,8936
2023-06-27 06:00:00+00,ES,2024,8848
2023-06-27 06:15:00+00,ES,2944,8740
2023-06-27 06:30:00+00,ES,3992,8640
2023-06-27 06:45:00+00,ES,5192,8488
2023-06-27 07:00:00+00,ES,6344,8192
2023-06-27 07:15:00+00,ES,7448,7884
2023-06-27 07:30:00+00,ES,8548,7596
2023-06-27 07:45:00+00,ES,9412,7376
2023-06-27 08:00:00+00,ES,10312,7152
2023-06-27 08:15:00+00,ES,11084,6820
2023-06-27 08:30:00+00,ES,11688,6584
2023-06-27 08:45:00+00,ES,12188,6352
2023-06-27 09:00:00+00,ES,12628,6180
2023-06-27 09:15:00+00,ES,13068,5964
2023-06-27 09:30:00+00,ES,13612,5808
2023-06-27 09:45:00+00,ES,13968,5608
2023-06-27 10:00:00+00,ES,14272,5492
2023-06-27 10:15:00+00,ES,14528,5348
2023-06-27 10:30:00+00,ES,14756,5264
2023-06-27 10:45:00+00,ES,14936,5268
2023-06-27 11:00:00+00,ES,15084,5300
2023-06-27 11:15:00+00,ES,15300,5324
2023-06-27 11:30:00+00,ES,15512,5336
2023-06-27 11:45:00+00,ES,15804,5352
2023-06-27 12:00:00+00,ES,15896,5376
2023-06-27 12:15:00+00,ES,15972,5436
2023-06-27 12:30:00+00,ES,16004,5480
2023-06-27 12:45:00+00,ES,15992,5536
2023-06-27 13:00:00+00,ES,15956,5596
2023-06-27 13:15:00+00,ES,15884,5660
2023-06-27 13:30:00+00,ES,15932,5796
2023-06-27 13:45:00+00,ES,15800,5956
2023-06-27 14:00:00+00,ES,15632,6076
2023-06-27 14:15:00+00,ES,15332,5948
2023-06-27 14:30:00+00,ES,15016,5876
2023-06-27 14:45:00+00,ES,14608,5960
2023-06-27 15:00:00+00,ES,14264,6072
2023-06-27 15:15:00+00,ES,13932,6156
2023-06-27 15:30:00+00,ES,13392,6268
2023-06-27 15:45:00+00,ES,12940,6384
2023-06-27 16:00:00+00,ES,12428,6496
2023-06-27 16:15:00+00,ES,11684,6656
2023-06-27 16:30:00+00,ES,11068,6900
2023-06-27 16:45:00+00,ES,10300,7080
2023-06-27 17:00:00+00,ES,9460,7208
2023-06-27 17:15:00+00,ES,8464,7408
2023-06-27 17:30:00+00,ES,7464,7508
2023-06-27 17:45:00+00,ES,6384,7652
2023-06-27 18:00:00+00,ES,5384,7800
2023-06-27 18:15:00+00,ES,4456,8008
2023-06-27 18:30:00+00,ES,3548,8144
2023-06-27 18:45:00+00,ES,2704,8220
2023-06-27 19:00:00+00,ES,1944,8212
2023-06-27 19:15:00+00,ES,1364,8300
2023-06-27 19:30:00+00,ES,960,8340
2023-06-27 19:45:00+00,ES,728,8456
2023-06-27 20:00:00+00,ES,640,8568
2023-06-27 20:15:00+00,ES,628,8604
2023-06-27 20:30:00+00,ES,628,8652
2023-06-27 20:45:00+00,ES,436,8712
2023-06-27 21:00:00+00,ES,388,8728
2023-06-27 21:15:00+00,ES,388,8680
2023-06-27 21:30:00+00,ES,388,8708
2023-06-27 21:45:00+00,ES,384,8740
2023-06-27 22:00:00+00,ES,384,8716
2023-06-27 22:15:00+00,ES,384,8808
2023-06-27 22:30:00+00,ES,380,8808
2023-06-27 22:45:00+00,ES,380,8772
2023-06-27 23:00:00+00,ES,376,8752
2023-06-27 23:15:00+00,ES,360,8684
2023-06-27 23:30:00+00,ES,336,8620
2023-06-27 23:45:00+00,ES,316,8656
2023-06-28 00:00:00+00,ES,304,8684
2023-06-28 00:15:00+00,ES,300,8728
2023-06-28 00:30:00+00,ES,256,8764
2023-06-28 00:45:00+00,ES,192,8708
2023-06-28 01:00:00+00,ES,188,8648
2023-06-28 01:15:00+00,ES,188,8612
2023-06-28 01:30:00+00,ES,184,8500
2023-06-28 01:45:00+00,ES,180,8468
2023-06-28 02:00:00+00,ES,180,8384
2023-06-28 02:15:00+00,ES,184,8344
2023-06-28 02:30:00+00,ES,184,8344
2023-06-28 02:45:00+00,ES,184,8352
2023-06-28 03:00:00+00,ES,180,8332
2023-06-28 03:15:00+00,ES,180,8220
2023-06-28 03:30:00+00,ES,180,8052
2023-06-28 03:45:00+00,ES,176,7892
2023-06-28 04:00:00+00,ES,168,7808
2023-06-28 04:15:00+00,ES,156,7716
2023-06-28 04:30:00+00,ES,144,7604
2023-06-28 04:45:00+00,ES,128,7452
2023-06-28 05:00:00+00,ES,124,7268
2023-06-28 05:15:00+00,ES,196,7020
2023-06-28 05:30:00+00,ES,436,6784
2023-06-28 05:45:00+00,ES,840,6372
2023-06-28 06:00:00+00,ES,1392,6064
2023-06-28 06:15:00+00,ES,2116,5728
2023-06-28 06:30:00+00,ES,3084,5428
2023-06-28 06:45:00+00,ES,4184,5092
2023-06-28 07:00:00+00,ES,5320,4760
2023-06-28 07:15:00+00,ES,6360,4432
2023-06-28 07:30:00+00,ES,7360,4100
2023-06-28 07:45:00+00,ES,8292,3876
2023-06-28 08:00:00+00,ES,9212,3604
2023-06-28 08:15:00+00,ES,10040,3292
2023-06-28 08:30:00+00,ES,10784,3024
2023-06-28 08:45:00+00,ES,11472,2812
2023-06-28 09:00:00+00,ES,12248,2608
2023-06-28 09:15:00+00,ES,12868,2492
2023-06-28 09:30:00+00,ES,13356,2404
2023-06-28 09:45:00+00,ES,14012,2308
2023-06-28 10:00:00+00,ES,14436,2200
2023-06-28 10:15:00+00,ES,14836,2116
2023-06-28 10:30:00+00,ES,15204,2080
2023-06-28 10:45:00+00,ES,15456,2012
2023-06-28 11:00:00+00,ES,15552,1980
2023-06-28 11:15:00+00,ES,15676,2008
2023-06-28 11:30:00+00,ES,15816,2072
2023-06-28 11:45:00+00,ES,16108,2128
2023-06-28 12:00:00+00,ES,16228,2168
2023-06-28 12:15:00+00,ES,16360,2272
2023-06-28 12:30:00+00,ES,16252,2348
2023-06-28 12:45:00+00,ES,16328,2412
2023-06-28 13:00:00+00,ES,16252,2496
2023-06-28 13:15:00+00,ES,16180,2584
2023-06-28 13:30:00+00,ES,16096,2668
2023-06-28 13:45:00+00,ES,16044,2756
2023-06-28 14:00:00+00,ES,15904,2852
2023-06-28 14:15:00+00,ES,15692,2872
2023-06-28 14:30:00+00,ES,15492,2972
2023-06-28 14:45:00+00,ES,15192,3112
2023-06-28 15:00:00+00,ES,14904,3248
2023-06-28 15:15:00+00,ES,14560,3316
2023-06-28 15:30:00+00,ES,14100,3504
2023-06-28 15:45:00+00,ES,13596,3664
2023-06-28 16:00:00+00,ES,12964,3820
2023-06-28 16:15:00+00,ES,12400,3928
2023-06-28 16:30:00+00,ES,11792,4104
2023-06-28 16:45:00+00,ES,11032,4268
2023-06-28 17:00:00+00,ES,10224,4412
2023-06-28 17:15:00+00,ES,9316,4540
2023-06-28 17:30:00+00,ES,8288,4736
2023-06-28 17:45:00+00,ES,7088,4940
2023-06-28 18:00:00+00,ES,5868,5160
2023-06-28 18:15:00+00,ES,4772,5476
2023-06-28 18:30:00+00,ES,3708,5680
2023-06-28 18:45:00+00,ES,2736,5872
2023-06-28 19:00:00+00,ES,1892,6064
2023-06-28 19:15:00+00,ES,1284,6156
2023-06-28 19:30:00+00,ES,840,6296
2023-06-28 19:45:00+00,ES,572,6548
2023-06-28 20:00:00+00,ES,464,6776
2023-06-28 20:15:00+00,ES,428,6928
2023-06-28 20:30:00+00,ES,412,7056
2023-06-28 20:45:00+00,ES,400,7224
2023-06-28 21:00:00+00,ES,372,7380
2023-06-28 21:15:00+00,ES,328,7384
2023-06-28 21:30:00+00,ES,292,7260
2023-06-28 21:45:00+00,ES,256,7124
2023-06-28 22:00:00+00,ES,208,6932
2023-06-28 22:15:00+00,ES,164,6688
2023-06-28 22:30:00+00,ES,152,6552
2023-06-28 22:45:00+00,ES,124,6448
2023-06-28 23:00:00+00,ES,104,6336
2023-06-28 23:15:00+00,ES,92,6180
2023-06-28 23:30:00+00,ES,92,6000
2023-06-28 23:45:00+00,ES,92,5808
2023-06-29 00:00:00+00,ES,92,5672
2023-06-29 00:15:00+00,ES,80,5592
2023-06-29 00:30:00+00,ES,40,5528
2023-06-29 00:45:00+00,ES,36,5492
2023-06-29 01:00:00+00,ES,36,5456
2023-06-29 01:15:00+00,ES,36,5460
2023-06-29 01:45:00+00,ES,36,5360
2023-06-29 02:00:00+00,ES,36,5324
2023-06-29 02:15:00+00,ES,36,5328
2023-06-29 02:30:00+00,ES,36,5412
2023-06-29 02:45:00+00,ES,36,5524
2023-06-29 03:00:00+00,ES,36,5504
2023-06-29 03:15:00+00,ES,36,5480
2023-06-29 03:30:00+00,ES,36,5580
2023-06-29 03:45:00+00,ES,36,5712
2023-06-29 04:00:00+00,ES,36,5784
2023-06-29 04:15:00+00,ES,40,5852
2023-06-29 04:30:00+00,ES,40,5856
2023-06-29 04:45:00+00,ES,40,5872
2023-06-29 05:00:00+00,ES,72,5888
2023-06-29 05:15:00+00,ES,192,5888
2023-06-29 05:30:00+00,ES,472,5884
2023-06-29 05:45:00+00,ES,928,5800
2023-06-29 06:00:00+00,ES,1600,5700
2023-06-29 06:15:00+00,ES,2532,5616
2023-06-29 06:30:00+00,ES,3612,5512
2023-06-29 06:45:00+00,ES,4760,5504
2023-06-29 07:00:00+00,ES,5928,5464
2023-06-29 07:15:00+00,ES,7104,5384
2023-06-29 07:30:00+00,ES,8176,5220
2023-06-29 07:45:00+00,ES,9252,4952
2023-06-29 08:00:00+00,ES,10312,4752
2023-06-29 08:15:00+00,ES,11284,4628
2023-06-29 08:30:00+00,ES,12216,4496
2023-06-29 08:45:00+00,ES,12944,4412
2023-06-29 09:00:00+00,ES,13576,4412
2023-06-29 09:15:00+00,ES,14320,4388
2023-06-29 09:30:00+00,ES,14816,4420
2023-06-29 09:45:00+00,ES,15292,4456
2023-06-29 10:00:00+00,ES,15760,4548
2023-06-29 10:15:00+00,ES,16204,4596
2023-06-29 10:30:00+00,ES,16460,4688
2023-06-29 10:45:00+00,ES,16612,4800
2023-06-29 11:00:00+00,ES,16800,4980
2023-06-29 11:15:00+00,ES,16988,5124
2023-06-29 11:30:00+00,ES,17000,5352
2023-06-29 11:45:00+00,ES,17084,5616
2023-06-29 12:00:00+00,ES,17092,5868
2023-06-29 12:15:00+00,ES,17120,6220
2023-06-29 12:30:00+00,ES,17156,6508
2023-06-29 12:45:00+00,ES,17068,6828
2023-06-29 13:15:00+00,ES,16860,7720
2023-06-29 13:30:00+00,ES,16832,8028
2023-06-29 13:45:00+00,ES,16652,8416
2023-06-29 14:00:00+00,ES,16444,8724
2023-06-29 14:15:00+00,ES,16416,9036
2023-06-29 14:30:00+00,ES,16124,9328
2023-06-29 14:45:00+00,ES,15788,9804
2023-06-29 15:00:00+00,ES,14912,10296
2023-06-29 15:30:00+00,ES,14504,11180
2023-06-29 15:45:00+00,ES,14236,11664
2023-06-29 16:00:00+00,ES,13572,12216
2023-06-29 16:15:00+00,ES,12880,12836
2023-06-29 16:30:00+00,ES,12284,13436
2023-06-29 16:45:00+00,ES,11708,13536
2023-06-29 17:00:00+00,ES,11044,13808
2023-06-29 17:15:00+00,ES,10536,13980
2023-06-29 17:30:00+00,ES,9740,13924
2023-06-29 17:45:00+00,ES,8844,13988
2023-06-29 18:00:00+00,ES,7708,14128
2023-06-29 18:15:00+00,ES,6380,14104
2023-06-29 18:30:00+00,ES,5152,14156
2023-06-29 18:45:00+00,ES,3928,14056
2023-06-29 19:00:00+00,ES,2836,13928
2023-06-29 19:15:00+00,ES,1948,13736
2023-06-29 19:30:00+00,ES,1360,13468
2023-06-29 19:45:00+00,ES,1012,13764
2023-06-29 20:00:00+00,ES,848,13752
2023-06-29 20:15:00+00,ES,800,13656
2023-06-29 20:30:00+00,ES,780,13692
2023-06-29 20:45:00+00,ES,772,13792
2023-06-29 21:00:00+00,ES,768,13716
2023-06-29 21:15:00+00,ES,756,13608
2023-06-29 21:30:00+00,ES,724,13280
2023-06-29 22:00:00+00,ES,700,12800
2023-06-29 22:15:00+00,ES,688,12396
2023-06-29 22:30:00+00,ES,676,12256
2023-06-29 23:00:00+00,ES,668,11952
2023-06-29 23:15:00+00,ES,668,11840
2023-06-29 23:30:00+00,ES,668,11856
2023-06-29 23:45:00+00,ES,664,11924
2023-06-30 00:00:00+00,ES,652,11952
2023-06-30 00:15:00+00,ES,632,11820
2023-06-30 00:30:00+00,ES,604,11696
2023-06-30 00:45:00+00,ES,588,11664
2023-06-30 01:00:00+00,ES,576,11548
2023-06-30 01:15:00+00,ES,564,11000
2023-06-30 01:30:00+00,ES,540,10812
2023-06-30 01:45:00+00,ES,484,10992
2023-06-30 02:00:00+00,ES,440,10868
2023-06-30 02:15:00+00,ES,420,10332
2023-06-30 02:30:00+00,ES,392,10004
2023-06-30 02:45:00+00,ES,336,9844
2023-06-30 03:00:00+00,ES,276,9732
2023-06-30 03:15:00+00,ES,256,9548
2023-06-30 03:30:00+00,ES,256,9440
2023-06-30 03:45:00+00,ES,256,9248
2023-06-30 04:00:00+00,ES,252,9052
2023-06-30 04:15:00+00,ES,228,8832
2023-06-30 04:30:00+00,ES,196,8628
2023-06-30 04:45:00+00,ES,192,8492
2023-06-30 05:00:00+00,ES,204,8332
2023-06-30 05:15:00+00,ES,300,8704
2023-06-30 05:30:00+00,ES,596,8752
2023-06-30 05:45:00+00,ES,1140,8700
2023-06-30 06:00:00+00,ES,1944,8424
2023-06-30 06:15:00+00,ES,3068,7944
2023-06-30 06:30:00+00,ES,4340,7752
2023-06-30 06:45:00+00,ES,5616,7840
2023-06-30 07:00:00+00,ES,6924,7832
2023-06-30 07:15:00+00,ES,8236,7272
2023-06-30 07:30:00+00,ES,9664,7296
2023-06-30 07:45:00+00,ES,11040,7164
2023-06-30 08:00:00+00,ES,11924,7136
2023-06-30 08:15:00+00,ES,12784,6932
2023-06-30 08:30:00+00,ES,13400,6844
2023-06-30 08:45:00+00,ES,13948,6672
2023-06-30 09:00:00+00,ES,14440,6604
2023-06-30 09:15:00+00,ES,14924,6560
2023-06-30 09:30:00+00,ES,15288,6500
2023-06-30 09:45:00+00,ES,15672,6396
2023-06-30 10:00:00+00,ES,15984,6284
2023-06-30 10:15:00+00,ES,16216,6276
2023-06-30 10:30:00+00,ES,16444,6224
2023-06-30 10:45:00+00,ES,16572,6164
2023-06-30 11:00:00+00,ES,16828,6088
2023-06-30 11:15:00+00,ES,16908,6064
2023-06-30 11:30:00+00,ES,17020,5988
2023-06-30 11:45:00+00,ES,17020,5892
2023-06-30 12:00:00+00,ES,16932,5740
2023-06-30 12:15:00+00,ES,16916,5732
2023-06-30 12:30:00+00,ES,16804,5712
2023-06-30 12:45:00+00,ES,16796,5760
2023-06-30 13:00:00+00,ES,16840,5744
2023-06-30 13:15:00+00,ES,16768,5820
2023-06-30 13:30:00+00,ES,16828,5864
2023-06-30 13:45:00+00,ES,16784,5864
2023-06-30 14:00:00+00,ES,16556,5884
2023-06-30 14:15:00+00,ES,16332,5944
2023-06-30 14:30:00+00,ES,16248,6004
2023-06-30 14:45:00+00,ES,16164,6056
2023-06-30 15:00:00+00,ES,16068,6044
2023-06-30 15:15:00+00,ES,15860,6120
2023-06-30 15:30:00+00,ES,15540,6232
2023-06-30 15:45:00+00,ES,15372,6300
2023-06-30 16:00:00+00,ES,14936,6400
2023-06-30 16:15:00+00,ES,14632,6636
2023-06-30 16:45:00+00,ES,13740,6856
2023-06-30 17:00:00+00,ES,13124,6876
2023-06-30 17:15:00+00,ES,12364,7516
2023-06-30 17:30:00+00,ES,11516,7820
2023-06-30 17:45:00+00,ES,10340,7856
2023-06-30 18:00:00+00,ES,9112,7840
2023-06-30 18:15:00+00,ES,7612,7712
2023-06-30 18:30:00+00,ES,6032,7764
2023-06-30 18:45:00+00,ES,4564,7688
2023-06-30 19:00:00+00,ES,3240,7440
2023-06-30 19:15:00+00,ES,2200,7212
2023-06-30 19:30:00+00,ES,1496,7380
2023-06-30 19:45:00+00,ES,1088,7252
2023-06-30 20:00:00+00,ES,876,7196
2023-06-30 20:15:00+00,ES,804,6968
2023-06-30 20:30:00+00,ES,792,6980
2023-06-30 20:45:00+00,ES,772,6928
2023-06-30 21:00:00+00,ES,768,7080
2023-06-30 21:15:00+00,ES,776,6696
2023-06-30 21:30:00+00,ES,776,6692
2023-06-30 21:45:00+00,ES,768,6716
2023-06-30 22:00:00+00,ES,764,6840
2023-06-30 22:30:00+00,ES,756,6464
2023-06-30 22:45:00+00,ES,756,6524
2023-06-30 23:00:00+00,ES,744,6488
2023-06-30 23:15:00+00,ES,724,6128
2023-06-30 23:30:00+00,ES,712,6116
2023-06-30 23:45:00+00,ES,696,6104
2023-07-01 00:00:00+00,ES,680,6108
2023-07-01 00:15:00+00,ES,672,5904
2023-07-01 00:30:00+00,ES,668,5836
2023-07-01 00:45:00+00,ES,668,5852
2023-07-01 01:00:00+00,ES,668,5864
2023-07-01 01:15:00+00,ES,668,5608
2023-07-01 01:30:00+00,ES,672,5668
2023-07-01 01:45:00+00,ES,668,5704
2023-07-01 02:00:00+00,ES,668,5764
2023-07-01 02:15:00+00,ES,668,5504
2023-07-01 02:30:00+00,ES,672,5584
2023-07-01 02:45:00+00,ES,672,5608
2023-07-01 03:00:00+00,ES,668,5584
2023-07-01 03:15:00+00,ES,656,5372
2023-07-01 03:30:00+00,ES,640,5324
2023-07-01 03:45:00+00,ES,636,5220
2023-07-01 04:00:00+00,ES,624,5124
2023-07-01 04:15:00+00,ES,564,5012
2023-07-01 07:00:00+00,ES,7916,4344
2023-07-01 07:15:00+00,ES,9512,4460
2023-07-01 07:30:00+00,ES,10988,4592
2023-07-01 07:45:00+00,ES,12188,4524
2023-07-01 08:00:00+00,ES,12520,3868
2023-07-01 08:15:00+00,ES,12868,4144
2023-07-01 08:30:00+00,ES,13272,4452
2023-07-01 08:45:00+00,ES,13440,4504
2023-07-01 09:00:00+00,ES,13372,4376
2023-07-01 09:15:00+00,ES,13228,4088
2023-07-01 09:30:00+00,ES,13640,3952
2023-07-01 09:45:00+00,ES,13780,3856
2023-07-01 10:00:00+00,ES,14028,3800
2023-07-01 21:00:00+00,ES,716,8216
2023-07-01 21:15:00+00,ES,716,8176
2023-07-01 21:30:00+00,ES,712,8208
2023-07-01 21:45:00+00,ES,708,8428
2023-07-01 22:00:00+00,ES,700,8572
2023-07-01 22:15:00+00,ES,700,8704
2023-07-01 22:30:00+00,ES,696,8728
2023-07-01 22:45:00+00,ES,672,8756
2023-07-01 23:00:00+00,ES,660,8664
2023-07-01 23:15:00+00,ES,656,8484
2023-07-01 23:30:00+00,ES,644,8532
2023-07-01 23:45:00+00,ES,640,8528
2023-07-02 00:00:00+00,ES,632,8492
2023-07-02 00:15:00+00,ES,616,8336
2023-07-02 00:30:00+00,ES,616,8216
2023-07-02 00:45:00+00,ES,616,8072
2023-07-02 01:00:00+00,ES,616,8000
2023-07-02 01:15:00+00,ES,616,7708
2023-07-02 01:30:00+00,ES,616,7632
2023-07-02 01:45:00+00,ES,620,7496
2023-07-02 02:00:00+00,ES,620,7420
2023-07-02 02:15:00+00,ES,616,7208
2023-07-02 02:30:00+00,ES,576,7136
2023-07-02 02:45:00+00,ES,540,7044
2023-07-02 03:00:00+00,ES,520,6944
2023-07-02 03:15:00+00,ES,484,6936
2023-07-02 03:30:00+00,ES,472,7020
2023-07-02 03:45:00+00,ES,468,7000
2023-07-02 04:00:00+00,ES,464,7020
2023-07-02 04:15:00+00,ES,440,6996
2023-07-02 04:30:00+00,ES,416,7052
2023-07-02 04:45:00+00,ES,408,6916
2023-07-02 05:00:00+00,ES,428,6844
2023-07-02 05:15:00+00,ES,544,6900
2023-07-02 05:30:00+00,ES,920,6808
2023-07-02 05:45:00+00,ES,1700,6616
2023-07-02 06:00:00+00,ES,2784,6384
2023-07-02 06:15:00+00,ES,3972,5944
2023-07-02 06:30:00+00,ES,5344,5616
2023-07-02 06:45:00+00,ES,6776,5344
2023-07-02 07:00:00+00,ES,8132,5152
2023-07-02 07:15:00+00,ES,9440,4612
2023-07-02 07:30:00+00,ES,10444,4336
2023-07-02 07:45:00+00,ES,11208,3800
2023-07-02 08:00:00+00,ES,11648,3376
2023-07-02 08:15:00+00,ES,12076,3280
2023-07-02 08:30:00+00,ES,12372,3344
2023-07-02 08:45:00+00,ES,12740,3604
2023-07-02 09:00:00+00,ES,12988,3708
2023-07-02 09:15:00+00,ES,12968,3760
2023-07-02 09:30:00+00,ES,13224,3768
2023-07-02 09:45:00+00,ES,13524,3784
2023-07-02 10:00:00+00,ES,13516,3652
2023-07-02 10:15:00+00,ES,13672,3804
2023-07-02 10:30:00+00,ES,13832,4072
2023-07-02 10:45:00+00,ES,13888,4308
2023-07-02 11:00:00+00,ES,13860,4340
2023-07-02 11:15:00+00,ES,14012,4352
2023-07-02 11:30:00+00,ES,14216,4344
2023-07-02 11:45:00+00,ES,14476,4364
2023-07-02 12:00:00+00,ES,14508,4572
2023-07-02 12:15:00+00,ES,14652,4672
2023-07-02 12:30:00+00,ES,14676,4680
2023-07-02 12:45:00+00,ES,14532,4752
2023-07-02 13:00:00+00,ES,14576,4748
2023-07-02 13:15:00+00,ES,13952,4392
2023-07-02 13:30:00+00,ES,13552,4256
2023-07-02 13:45:00+00,ES,13380,4144
2023-07-02 14:00:00+00,ES,13252,4288
2023-07-02 14:15:00+00,ES,13184,4424
2023-07-02 14:30:00+00,ES,13448,4468
2023-07-02 14:45:00+00,ES,13548,4480
2023-07-02 15:00:00+00,ES,13328,4552
2023-07-02 15:15:00+00,ES,13300,4536
2023-07-02 15:30:00+00,ES,12984,4672
2023-07-02 15:45:00+00,ES,12712,4584
2023-07-02 16:00:00+00,ES,12616,4512
2023-07-02 16:15:00+00,ES,12792,5168
2023-07-02 16:30:00+00,ES,12632,5544
2023-07-02 16:45:00+00,ES,12044,5660
2023-07-02 17:00:00+00,ES,11028,6068
2023-07-02 17:15:00+00,ES,10620,6948
2023-07-02 17:30:00+00,ES,9800,7272
2023-07-02 17:45:00+00,ES,8676,7504
2023-07-02 18:00:00+00,ES,7616,7720
2023-07-02 18:15:00+00,ES,6428,8000
2023-07-02 18:30:00+00,ES,5052,8124
2023-07-02 18:45:00+00,ES,3696,8368
2023-07-02 19:00:00+00,ES,2608,8808
2023-07-02 19:15:00+00,ES,1828,9056
2023-07-02 19:30:00+00,ES,1276,9212
2023-07-02 19:45:00+00,ES,932,9188
2023-07-02 20:00:00+00,ES,764,9064
2023-07-02 20:15:00+00,ES,716,9056
2023-07-02 20:30:00+00,ES,700,8956
2023-07-02 20:45:00+00,ES,692,8936
2023-07-02 21:00:00+00,ES,688,9060
2023-07-02 21:15:00+00,ES,684,9180
2023-07-02 21:30:00+00,ES,652,9156
2023-07-02 21:45:00+00,ES,620,9032
2023-07-02 22:00:00+00,ES,604,8980
2023-07-02 22:15:00+00,ES,592,8976
2023-07-02 22:30:00+00,ES,572,8900
2023-07-02 22:45:00+00,ES,564,8820
2023-07-02 23:00:00+00,ES,560,8680
2023-07-02 23:15:00+00,ES,560,8536
2023-07-02 23:30:00+00,ES,556,8560
2023-07-02 23:45:00+00,ES,556,8488
2023-07-03 00:00:00+00,ES,556,8384
2023-07-03 00:15:00+00,ES,556,8180
2023-07-03 00:30:00+00,ES,552,7956
2023-07-03 00:45:00+00,ES,552,7808
2023-07-03 01:00:00+00,ES,552,7724
2023-07-03 01:15:00+00,ES,552,7516
2023-07-03 01:30:00+00,ES,548,7236
2023-07-03 01:45:00+00,ES,548,6976
2023-07-03 02:00:00+00,ES,540,6640
2023-07-03 02:15:00+00,ES,520,6388
2023-07-03 02:30:00+00,ES,524,6364
2023-07-03 02:45:00+00,ES,520,6276
2023-07-03 03:00:00+00,ES,508,6128
2023-07-03 03:15:00+00,ES,496,5852
2023-07-03 03:30:00+00,ES,484,5528
2023-07-03 03:45:00+00,ES,476,5364
2023-07-03 04:00:00+00,ES,452,5168
2023-07-03 04:15:00+00,ES,432,5028
2023-07-03 04:30:00+00,ES,412,4908
