time,u100_median,v100_median,u10n_median,u10_median,v10n_median,v10_median,d2m_median,t2m_median,tcc_median,u100_mean,v100_mean,u10n_mean,u10_mean,v10n_mean,v10_mean,d2m_mean,t2m_mean,tcc_mean
2023-05-20 18:00:00,-0.6178436,-1.6224823,-0.5287781,-0.48812866,-1.3982086,-1.2666779,279.60596,290.6604,0.8265228,-0.6239353,-2.1025503,-0.41826487,-0.40836746,-1.5448041,-1.532201,280.67245,290.18167,0.6635927
2023-05-20 19:00:00,-0.6574707,-1.52948,-0.29214478,-0.3164215,-1.115387,-1.141098,280.1914,289.91626,0.7716522,-0.75839007,-2.1020784,-0.44918922,-0.44536078,-1.4639242,-1.4696902,280.918,289.47076,0.643499
2023-05-20 20:00:00,-0.72180176,-1.7044983,-0.2889862,-0.29974365,-0.80322266,-1.0511932,280.41284,289.59668,0.77397156,-0.9012713,-2.0830922,-0.46561083,-0.49097294,-1.3550303,-1.3958995,281.18512,288.69687,0.6386585
2023-05-20 21:00:00,-0.7285309,-1.4797821,-0.2517395,-0.4464569,-0.6771698,-0.94641113,280.33813,288.8418,0.66459656,-1.1264402,-1.9627671,-0.6004628,-0.6394987,-1.2513852,-1.3032963,281.34436,288.12234,0.60521924
2023-05-20 22:00:00,-0.69218445,-1.4434814,-0.26367188,-0.4855957,-0.5838318,-1.0395966,280.38184,288.11963,0.6258087,-1.2820423,-1.9723822,-0.71897703,-0.74657065,-1.1803231,-1.2665244,281.3928,287.46603,0.5813013
2023-05-20 23:00:00,-1.1892395,-1.1347046,-0.4616394,-0.81492615,-0.4621277,-0.7822571,280.84595,287.78052,0.58335876,-1.4456903,-1.7360485,-0.8061434,-0.8409269,-1.0346284,-1.1254722,281.38934,287.0655,0.58660865
2023-05-21 00:00:00,-1.4577637,-0.7909546,-0.4418335,-1.00354,-0.3431549,-0.57196045,280.86328,287.33032,0.6879883,-1.5746547,-1.507118,-0.84589016,-0.9131415,-0.90428054,-0.9937529,281.41794,286.6362,0.59935737
2023-05-21 01:00:00,-1.5142212,-0.79696655,-0.42817688,-0.972641,-0.3275299,-0.5452118,280.833,287.04126,0.75109863,-1.5989602,-1.3531592,-0.83496755,-0.90700185,-0.8462752,-0.92041725,281.3806,286.3283,0.6028469
2023-05-21 02:00:00,-1.7244568,-0.51690674,-0.42852783,-1.1351624,-0.33244324,-0.52983093,280.79907,286.42236,0.7982483,-1.5998323,-1.2482892,-0.8154605,-0.9027678,-0.81899446,-0.87987673,281.35373,285.9492,0.624086
2023-05-21 03:00:00,-1.9733887,-0.73335266,-0.5887909,-1.229187,-0.4047699,-0.6216278,280.93994,285.86108,0.8109131,-1.649509,-1.2755985,-0.82821083,-0.9407272,-0.8508922,-0.92142963,281.39386,285.69186,0.6486913
2023-05-21 04:00:00,-2.528122,-0.9981842,-0.60606384,-1.29776,-0.46931458,-0.67544556,280.88696,285.5813,0.904541,-1.7217532,-1.2923436,-0.87156594,-0.9947905,-0.8623549,-0.9338573,281.41068,285.54453,0.673126
2023-05-21 05:00:00,-2.6743011,-1.0076904,-0.63371277,-1.2554169,-0.5434418,-0.7843323,280.87476,285.44458,0.9182434,-1.8555235,-1.3410363,-0.9393701,-1.0757823,-0.893742,-0.9647709,281.46002,285.4225,0.70232874
2023-05-21 06:00:00,-2.687378,-1.1120453,-1.3441315,-1.3315125,-0.8317261,-0.8603821,281.33374,285.6682,0.8977356,-1.9632887,-1.3419722,-1.1678312,-1.1776217,-1.0255698,-1.0169361,281.70892,285.82587,0.71534574
2023-05-21 07:00:00,-2.3503265,-1.0337982,-1.6640015,-1.5193787,-0.94721985,-0.83491516,281.79858,286.71094,0.9219208,-1.9078609,-1.3494397,-1.4033667,-1.354096,-1.1247334,-1.0797114,282.07077,286.93884,0.7168213
2023-05-21 08:00:00,-2.562378,-0.91511536,-2.1542053,-1.8912964,-0.81433105,-0.7331085,282.10474,288.6001,0.9510498,-2.0638392,-1.252694,-1.6768813,-1.5897743,-1.0973321,-1.0451932,282.2365,288.31107,0.71814406
2023-05-21 09:00:00,-2.8504333,-0.6764984,-2.4592743,-2.1610413,-0.6722717,-0.5937958,281.73145,289.5061,0.9412689,-2.2273479,-1.1644714,-1.8780749,-1.758187,-1.0391845,-0.99048734,282.2004,289.40005,0.7200237
2023-05-21 10:00:00,-2.9633942,-0.6438141,-2.5336761,-2.273407,-0.5532837,-0.493042,281.04712,290.47632,0.9208069,-2.4388487,-1.1617866,-2.0800736,-1.9379338,-1.0419765,-0.9937938,281.9752,290.4911,0.74515617
2023-05-21 11:00:00,-2.9592438,-0.6498413,-2.5299835,-2.281723,-0.64134216,-0.5365753,280.4756,291.11694,0.93019104,-2.5850453,-1.1253374,-2.2144156,-2.0594742,-0.9796584,-0.9483405,281.84348,291.21072,0.75459796
2023-05-21 12:00:00,-2.7090607,-0.53564453,-2.5708618,-2.248169,-0.4664154,-0.39834595,279.98804,291.48975,0.9397125,-2.716901,-1.022626,-2.3327482,-2.1670175,-0.8708568,-0.8535999,281.62555,291.63068,0.75779
2023-05-21 13:00:00,-2.482483,-0.5350647,-2.2028809,-2.0175018,-0.46037292,-0.40608215,280.09033,291.6438,0.94229126,-2.771895,-1.0503675,-2.3765788,-2.211187,-0.88130945,-0.867759,281.76923,291.76215,0.76742876
2023-05-21 14:00:00,-2.8412018,-0.5001068,-2.4237213,-2.1942444,-0.47021484,-0.41275024,280.28687,291.8308,0.95625305,-2.7603643,-1.1633226,-2.3536627,-2.1996303,-0.9663445,-0.9551334,281.92612,291.75888,0.8127447
2023-05-21 15:00:00,-2.6565857,-0.3866272,-2.3227997,-2.091385,-0.36054993,-0.3274231,281.2256,291.6731,0.9458008,-2.7472315,-1.3006282,-2.3185942,-2.181539,-1.0735766,-1.0621811,282.0081,291.6665,0.8121621
2023-05-21 16:00:00,-2.469223,-0.665329,-2.0987854,-1.9213715,-0.55604553,-0.48814392,281.73413,291.65283,0.94247437,-2.7550216,-1.518212,-2.2889025,-2.1780038,-1.2461787,-1.2308123,282.08762,291.54413,0.8256291
2023-05-21 17:00:00,-2.2905426,-1.0713654,-1.9160767,-1.7673035,-0.9407959,-0.8479309,281.44458,291.20898,0.9516449,-2.7487822,-1.6717598,-2.2258422,-2.1485136,-1.3640919,-1.3465736,282.216,291.12216,0.84209853
2023-05-21 18:00:00,-2.2521057,-0.9831848,-1.8039093,-1.6838226,-0.8801422,-0.85510254,281.61206,290.6057,0.9556885,-2.7262132,-1.8474388,-2.1451802,-2.0953794,-1.4702022,-1.4601127,282.51056,290.534,0.84167135
2023-05-21 19:00:00,-2.539856,-0.90115356,-1.570755,-1.5586853,-0.6160736,-0.6368408,282.26782,289.93286,0.9298248,-2.7315352,-1.9363887,-2.006884,-2.002143,-1.4827962,-1.4925442,282.95575,289.89838,0.8225278
2023-05-21 20:00:00,-2.4302368,-0.94259644,-0.926178,-1.4298859,-0.5423584,-0.6283264,282.55737,289.36304,0.9266968,-2.7664146,-2.0159564,-1.9292452,-1.957835,-1.4534485,-1.493831,283.30783,289.12286,0.7813307
2023-05-21 21:00:00,-2.5514374,-1.05159,-0.8383026,-1.246521,-0.5082855,-0.78848267,283.00952,288.4541,0.9406738,-2.7972941,-1.9008077,-1.9287028,-1.959463,-1.3398865,-1.3988081,283.55594,288.55392,0.7672361
2023-05-21 22:00:00,-1.7141724,-1.1777039,-0.4900055,-1.1101685,-0.4303894,-0.7619171,283.88403,288.00024,0.93959045,-2.2418275,-1.6219624,-1.4035547,-1.4820065,-1.1403971,-1.1947875,283.55746,288.02945,0.7541486
2023-05-21 23:00:00,-1.8061371,-1.1762238,-0.541687,-1.0704346,-0.41075134,-0.8827362,283.63867,287.62036,0.9202728,-2.2180164,-1.6852951,-1.3856658,-1.4711615,-1.1673421,-1.2297238,283.64938,287.76917,0.76179194
2023-05-22 00:00:00,-1.7655182,-1.2820129,-0.5723877,-0.9916992,-0.47990417,-0.8579407,283.61157,287.136,0.8871155,-2.2375746,-1.7139653,-1.3850281,-1.4755198,-1.1900438,-1.25239,283.7201,287.4717,0.7596031
2023-05-22 01:00:00,-1.8507538,-1.2626038,-0.48539734,-1.0111542,-0.46372986,-0.8031616,283.59644,286.89502,0.90278625,-2.1945531,-1.7586234,-1.3451467,-1.438719,-1.2220118,-1.2913798,283.71994,287.21692,0.7437986
2023-05-22 02:00:00,-1.8276062,-1.2455444,-0.5639343,-1.1088562,-0.54145813,-0.9180603,283.73853,286.49634,0.85679626,-2.1383421,-1.8421377,-1.291693,-1.4034851,-1.2930335,-1.3598645,283.7184,286.9688,0.73470044
2023-05-22 03:00:00,-2.1922302,-1.5712738,-0.61047363,-1.1920471,-0.6170502,-0.90678406,283.8479,286.05737,0.8209686,-2.1117024,-1.9937056,-1.261962,-1.3803915,-1.3959105,-1.4706339,283.73544,286.70282,0.70160836
2023-05-22 04:00:00,-2.1184082,-1.8160553,-0.6456146,-1.1384735,-0.7498474,-1.1604156,283.80322,285.84717,0.82270813,-2.098132,-2.1378417,-1.2384655,-1.3673038,-1.4964194,-1.5714247,283.66772,286.5453,0.6980221
2023-05-22 05:00:00,-2.1914673,-2.0648804,-0.70428467,-1.2088318,-0.96421814,-1.3260956,283.80566,285.8828,0.8045502,-2.145859,-2.3829038,-1.2548759,-1.3901234,-1.6623813,-1.7326398,283.70328,286.5144,0.7004967
2023-05-22 06:00:00,-2.340393,-2.5267944,-1.2842255,-1.302414,-1.5661774,-1.4862671,284.18335,286.0381,0.8047333,-2.2568204,-2.52891,-1.4910774,-1.4778163,-1.9512162,-1.9123904,283.93726,286.7677,0.7136538
2023-05-22 07:00:00,-2.0171814,-2.442505,-1.5452423,-1.3566742,-1.9651489,-1.8322144,284.22876,287.17578,0.8171234,-2.2496653,-2.5984526,-1.7237684,-1.6537615,-2.1721272,-2.0855024,284.17603,287.5611,0.72835964
2023-05-22 08:00:00,-2.2547913,-2.3690948,-1.9194794,-1.7089539,-2.0295105,-1.8780365,284.42383,288.76807,0.7978363,-2.472689,-2.6084044,-2.0393353,-1.9449703,-2.2474866,-2.1508565,284.29056,288.67877,0.72407913
2023-05-22 09:00:00,-2.7848053,-2.6777039,-2.2947693,-2.1570435,-2.2255402,-2.0839539,283.9568,289.8042,0.82559204,-2.741963,-2.7430356,-2.279435,-2.1668534,-2.3562872,-2.2535975,284.1751,289.7614,0.734764
2023-05-22 10:00:00,-3.0633087,-2.7025757,-2.5802002,-2.4191284,-2.2818756,-2.2204437,283.2168,291.33154,0.8824158,-2.5900931,-2.6185532,-2.1682308,-2.0483649,-2.2866404,-2.1721056,284.03937,290.78177,0.7839305
2023-05-22 11:00:00,-3.2259827,-2.904831,-2.80719,-2.5626678,-2.4859924,-2.3012238,283.1233,291.71826,0.8656616,-2.921196,-2.8573096,-2.4179673,-2.2887657,-2.4609644,-2.3405623,283.94232,291.3324,0.77083135
2023-05-22 12:00:00,-3.2305756,-2.8642426,-2.816269,-2.5661163,-2.462387,-2.292099,283.05054,291.9131,0.86961365,-3.1533237,-2.9823065,-2.5902667,-2.458711,-2.5283074,-2.4120429,283.90842,291.7472,0.7611365
2023-05-22 13:00:00,-3.3235474,-2.7675934,-2.7946625,-2.5579987,-2.3415375,-2.1358795,283.13452,291.9939,0.87890625,-3.2096612,-2.9902563,-2.6145685,-2.4890094,-2.4897423,-2.3898466,283.94064,291.95874,0.7691012
2023-05-22 14:00:00,-3.4540253,-2.7471619,-2.683197,-2.5638733,-2.3225708,-2.1769257,282.89746,292.04395,0.86473083,-3.195902,-3.054283,-2.5947134,-2.4754992,-2.5057263,-2.4210396,283.97662,291.90546,0.7385571
2023-05-22 15:00:00,-3.3970642,-2.4898224,-2.723587,-2.5475616,-2.0244598,-1.8941803,283.26685,291.99463,0.90145874,-3.1915922,-3.0653148,-2.56225,-2.4559884,-2.4723666,-2.4055936,284.13147,291.70703,0.74532115
2023-05-22 16:00:00,-2.7578125,-2.5034943,-2.49646,-2.2059937,-1.9181824,-1.8163605,283.74292,291.9126,0.9324188,-3.0690424,-3.059124,-2.4310484,-2.3457913,-2.4329214,-2.379805,284.17133,291.4946,0.7740527
2023-05-22 17:00:00,-2.5047913,-2.364746,-2.0447235,-1.8861542,-1.8708344,-1.7781982,284.2373,291.27515,0.9337921,-2.9646134,-3.017906,-2.2910714,-2.2355952,-2.372337,-2.329172,284.53464,290.8766,0.7736567
2023-05-22 18:00:00,-2.227066,-2.477127,-1.6366425,-1.5278625,-2.0140076,-1.97258,284.7754,291.0127,0.96095276,-2.7454271,-2.9500995,-2.0408978,-2.0167363,-2.2812147,-2.252698,284.67023,290.4569,0.770559
2023-05-22 19:00:00,-1.8924866,-2.5505219,-1.3186951,-1.298584,-1.914032,-1.8930817,284.93042,290.67114,0.9541626,-2.5127351,-2.9333415,-1.7509885,-1.7590257,-2.1356382,-2.1618354,284.94815,289.9025,0.7761933
2023-05-22 20:00:00,-2.0493317,-2.8083344,-1.1290131,-1.2158203,-1.5808105,-1.9276276,285.28906,289.97583,0.9457092,-2.3942306,-2.9809766,-1.6131485,-1.622961,-2.055571,-2.1342905,285.08987,289.33716,0.78378165
2023-05-22 21:00:00,-2.14505,-2.3672943,-0.87280273,-1.0841522,-1.2727203,-1.4054413,285.1499,289.34033,0.9219055,-2.390548,-2.9882064,-1.5929635,-1.5948641,-2.005769,-2.112008,285.2,288.90448,0.7832575
2023-05-22 22:00:00,-1.4344788,-2.6976166,-0.48188782,-0.809845,-1.3600922,-1.5978394,285.37915,288.82104,0.94270325,-2.1476629,-2.8770423,-1.2408346,-1.3215597,-1.9051473,-2.0277922,285.14117,288.46024,0.78987545
2023-05-22 23:00:00,-1.6369781,-2.8392487,-0.51078796,-0.8496704,-1.1482849,-1.5557556,285.36084,288.5149,0.9439697,-2.2014346,-2.9949346,-1.2827727,-1.3460008,-1.9253424,-2.07717,285.15033,288.16376,0.7946877
2023-05-23 00:00:00,-1.9913177,-2.6181183,-0.7896881,-1.0914154,-1.2758942,-1.4840088,285.28345,288.18945,0.9132843,-2.376332,-3.0595167,-1.4087713,-1.4554616,-1.9431471,-2.07858,285.17194,287.9619,0.7958953
2023-05-23 01:00:00,-2.3719788,-2.518097,-0.947052,-1.2304382,-1.337143,-1.5457764,285.2561,288.00806,0.9216461,-2.5534656,-3.003361,-1.5284822,-1.5677546,-1.8869723,-2.008128,285.10718,287.71472,0.8059727
2023-05-23 02:00:00,-2.648117,-2.684784,-0.9140167,-1.2545929,-1.4010468,-1.5963135,285.32056,287.5913,0.9257355,-2.627741,-2.9250436,-1.5728505,-1.6149024,-1.8055536,-1.9228815,285.08414,287.48822,0.7937464
2023-05-23 03:00:00,-2.736969,-2.7121277,-0.970047,-1.283844,-1.4375458,-1.5877228,285.36035,287.3816,0.9393463,-2.653845,-2.8349798,-1.5899707,-1.6308992,-1.7538569,-1.8649935,285.0888,287.29703,0.79014915
2023-05-23 04:00:00,-2.6694489,-2.7129517,-1.0877533,-1.3000793,-1.4654846,-1.6231079,285.25098,287.3286,0.94203186,-2.602339,-2.7807944,-1.527492,-1.5773394,-1.7031181,-1.8188077,285.08884,287.1939,0.776867
2023-05-23 05:00:00,-2.9889984,-2.9077911,-1.1556854,-1.2956238,-1.3721619,-1.5685425,285.18872,287.07593,0.93110657,-2.5907583,-2.7378092,-1.4925208,-1.5443423,-1.692311,-1.7894425,285.1222,287.2183,0.76205164
2023-05-23 06:00:00,-2.9959412,-2.8083496,-1.4657898,-1.4097443,-1.8294678,-1.7912292,285.51685,287.12793,0.9234619,-2.576551,-2.6821442,-1.5436655,-1.5573252,-1.8492391,-1.8425524,285.31427,287.55743,0.7615623
2023-05-23 07:00:00,-3.0084229,-2.510376,-2.057907,-1.9481201,-1.9493561,-1.8266754,285.82324,288.16748,0.9410858,-2.633186,-2.5805974,-1.8077899,-1.7905395,-1.9520423,-1.9038723,285.5113,288.2368,0.7735217
2023-05-23 08:00:00,-3.511551,-2.548111,-2.6204376,-2.5164032,-2.0100403,-1.9127502,285.53125,289.427,0.9040222,-2.929049,-2.444921,-2.1372511,-2.103891,-1.9228251,-1.8658189,285.61847,289.242,0.7499131
2023-05-23 09:00:00,-4.043167,-2.469345,-3.1430511,-2.9513092,-1.942688,-1.9136505,285.5537,290.22925,0.87542725,-3.1497245,-2.3247252,-2.3413777,-2.29009,-1.8612306,-1.8027873,285.5578,290.1279,0.7338388
2023-05-23 10:00:00,-4.184082,-2.057373,-3.340744,-3.1036987,-1.7524872,-1.6092987,285.18457,290.9497,0.8158264,-3.2046466,-2.1077251,-2.450069,-2.364889,-1.7407933,-1.669965,285.45905,291.0405,0.7023091
2023-05-23 11:00:00,-4.0578003,-2.19516,-3.262741,-3.0260162,-1.6808777,-1.6165771,285.0559,291.3977,0.7815552,-3.3219175,-2.0259063,-2.5402708,-2.4455848,-1.6659116,-1.6021211,285.34445,291.5887,0.6864778
2023-05-23 12:00:00,-3.7971344,-1.9570923,-3.123932,-2.8366241,-1.6292877,-1.5337677,285.28174,291.5569,0.7976837,-3.3276987,-2.0519998,-2.5367315,-2.4374228,-1.694446,-1.6293063,285.4051,292.03027,0.7043301
2023-05-23 13:00:00,-3.7634583,-2.1652374,-3.1157074,-2.8841858,-1.7812653,-1.6814117,285.07837,291.6521,0.77838135,-3.156555,-2.104611,-2.3926117,-2.2987993,-1.7228171,-1.659875,285.41696,292.2126,0.6868088
2023-05-23 14:00:00,-3.5057526,-2.234787,-2.7984314,-2.6761932,-1.8171844,-1.683609,284.89038,291.74414,0.766037,-2.9344358,-2.1142807,-2.1948466,-2.112583,-1.7058545,-1.6494693,285.45877,292.09833,0.6827551
2023-05-23 15:00:00,-3.3145294,-1.7913666,-2.5843048,-2.4041595,-1.5285645,-1.4300537,284.95264,291.76245,0.76057434,-2.5823693,-2.121102,-1.8973649,-1.8331441,-1.693455,-1.64334,285.48828,291.8568,0.66153663
2023-05-23 16:00:00,-2.9512482,-1.8138123,-2.3025818,-2.1410065,-1.5348511,-1.4293976,285.4192,291.53613,0.802536,-2.2169693,-2.2222772,-1.5915606,-1.5429623,-1.7524976,-1.7114564,285.73364,291.4144,0.707144
2023-05-23 17:00:00,-2.652237,-1.781601,-2.0219421,-1.9486084,-1.5040741,-1.4177704,285.60547,291.4336,0.8315735,-1.9658056,-2.3984358,-1.3599852,-1.3278898,-1.8689265,-1.8315876,285.73883,290.92783,0.7193992
2023-05-23 18:00:00,-2.2975311,-1.7887268,-1.4944916,-1.4638062,-1.2609863,-1.2528076,286.3125,291.21045,0.8173828,-1.736887,-2.5126474,-1.1210418,-1.1081547,-1.8916403,-1.8751875,285.95187,290.51273,0.6853075
2023-05-23 19:00:00,-1.839859,-1.8808746,-0.816864,-1.0182648,-1.1486206,-1.2745514,286.25757,290.84424,0.82948303,-1.6100141,-2.558378,-0.9123383,-0.9343463,-1.7920067,-1.8384793,286.01453,289.90814,0.7231049
2023-05-23 20:00:00,-1.86409,-2.188446,-0.53056335,-0.88093567,-1.1405945,-1.3818817,286.69727,290.2317,0.79551697,-1.6395934,-2.5805757,-0.8577949,-0.89509416,-1.6836377,-1.7864016,286.04553,289.31433,0.69335026
2023-05-23 21:00:00,-1.8892059,-2.189911,-0.47009277,-0.94888306,-1.0247345,-1.3599396,286.75415,289.57056,0.71092224,-1.7782694,-2.4613066,-0.92853427,-0.9767441,-1.5624858,-1.6919255,286.00095,288.8761,0.6441728
2023-05-23 22:00:00,-1.5178528,-1.8445129,-0.3445282,-0.67658997,-0.8931732,-1.2852173,286.51,289.0647,0.72709656,-1.5795201,-2.1734118,-0.77608806,-0.80699074,-1.3482263,-1.4750254,285.86914,288.4905,0.6771497
2023-05-23 23:00:00,-1.448761,-2.2428894,-0.39338684,-0.5562439,-1.0425262,-1.3577423,286.3994,288.71216,0.6674652,-1.6977328,-2.2740393,-0.820473,-0.87713915,-1.4140798,-1.5228179,285.78583,288.22473,0.6495213
2023-05-24 00:00:00,-1.8209229,-2.1268616,-0.39543152,-0.5492554,-1.0738678,-1.381546,286.21948,288.36377,0.55415344,-1.8324503,-2.2445452,-0.85612655,-0.9455815,-1.4033301,-1.5102077,285.7025,287.96857,0.5945231
2023-05-24 01:00:00,-1.9833069,-2.156952,-0.6586304,-0.8916321,-1.0445404,-1.321518,285.9746,288.1848,0.6110687,-1.9486917,-2.2054863,-0.91302556,-1.022561,-1.3995891,-1.5002245,285.6035,287.77133,0.60440576
2023-05-24 02:00:00,-1.9449005,-2.0093079,-0.6929016,-1.0400543,-1.0227356,-1.2745209,285.5088,287.52832,0.6073456,-2.0110643,-2.1066694,-0.94713277,-1.0612353,-1.3960419,-1.4727447,285.46487,287.4978,0.58572316
2023-05-24 03:00:00,-1.8740234,-1.97406,-0.77430725,-0.91334534,-1.0721588,-1.2371063,285.2932,287.24268,0.6979065,-2.0638666,-2.09648,-0.9693989,-1.0973351,-1.4459068,-1.5080923,285.34558,287.3122,0.60871476
2023-05-24 04:00:00,-1.8633728,-1.9733429,-0.6996002,-0.9017029,-0.9987335,-1.1955719,285.17773,286.8833,0.706604,-2.0121336,-2.0463061,-0.9182238,-1.0596436,-1.4297159,-1.4896531,285.2875,287.18765,0.57829285
2023-05-24 05:00:00,-1.8054352,-1.8268433,-0.5546875,-0.95137024,-1.100174,-1.2875214,285.42603,286.8418,0.61727905,-1.9721786,-2.109243,-0.870383,-1.0312572,-1.4855815,-1.544039,285.3266,287.1849,0.5545382
2023-05-24 06:00:00,-2.026535,-1.9217834,-1.099472,-1.1085358,-1.5072327,-1.4641113,285.55737,287.2234,0.53471375,-1.8943021,-2.123084,-1.0184048,-1.0468552,-1.6788139,-1.6387328,285.57712,287.60486,0.51704973
2023-05-24 07:00:00,-1.9910278,-1.7697754,-1.3031311,-1.267334,-1.4382477,-1.3478241,286.09448,288.79688,0.5619507,-1.7891046,-2.083219,-1.2128941,-1.1846693,-1.7228405,-1.6562848,285.9411,288.6298,0.5177197
2023-05-24 08:00:00,-2.1035156,-1.5088806,-1.6021881,-1.5639038,-1.291748,-1.183197,286.198,290.51392,0.5106201,-1.8801343,-1.9658527,-1.4138663,-1.3641679,-1.6474799,-1.5822868,286.0169,289.89142,0.47966474
2023-05-24 09:00:00,-2.6013794,-1.480484,-1.9444427,-1.8753052,-1.2713623,-1.1676025,286.0769,291.07275,0.5189514,-1.973172,-1.8793643,-1.5337987,-1.4658369,-1.5719033,-1.5145497,285.8587,290.82727,0.5041635
2023-05-24 10:00:00,-2.1327515,-1.8693542,-1.8462372,-1.6458588,-1.5770416,-1.454956,286.02783,291.93237,0.5707092,-1.8147153,-1.9202539,-1.4795038,-1.378749,-1.6543081,-1.581524,285.62808,291.78824,0.5116818
2023-05-24 11:00:00,-2.2823029,-1.7594604,-1.9256134,-1.6849365,-1.5400085,-1.4087982,285.8496,292.24878,0.5502167,-1.8929651,-1.8908012,-1.5534971,-1.4433501,-1.6218781,-1.5480758,285.50565,292.35086,0.51780504
2023-05-24 12:00:00,-2.1459503,-1.8913116,-1.8498688,-1.6695709,-1.6693573,-1.4848938,285.63525,292.45312,0.5176239,-1.8699495,-1.8602643,-1.5243633,-1.419558,-1.574574,-1.5054506,285.40082,292.76404,0.50252163
2023-05-24 13:00:00,-1.9970245,-1.7379456,-1.802536,-1.590622,-1.5715332,-1.3694153,285.13037,292.58765,0.53105164,-1.7491233,-1.8164042,-1.4178004,-1.3193505,-1.5119056,-1.4485582,285.355,293.12863,0.5195742
2023-05-24 14:00:00,-1.9324799,-1.5406189,-1.7526703,-1.5826263,-1.3977661,-1.3076782,285.2439,292.54028,0.58395386,-1.4972802,-1.7871931,-1.2061579,-1.1206536,-1.4593316,-1.4047825,285.29282,293.33755,0.54446065
2023-05-24 15:00:00,-1.6909943,-1.500061,-1.5460205,-1.3761597,-1.3505707,-1.278305,285.02734,292.55298,0.60479736,-1.2246766,-1.8436553,-0.96530443,-0.8972207,-1.4939923,-1.4453051,285.2051,293.3301,0.5372676
2023-05-24 16:00:00,-1.247879,-1.5829315,-1.05867,-0.9179535,-1.3742065,-1.2188568,284.65674,292.47852,0.62854004,-0.9319439,-1.9996301,-0.7077353,-0.65808487,-1.6196486,-1.5684196,285.24747,293.0273,0.5766523
2023-05-24 17:00:00,-0.8396759,-1.6695709,-0.6202698,-0.52282715,-1.4389801,-1.3403931,284.42676,292.3479,0.5409546,-0.7265609,-2.099775,-0.512124,-0.48392057,-1.6724428,-1.6323301,285.3335,292.55872,0.5358204
2023-05-24 18:00:00,-0.21961975,-1.8286285,-0.21627808,-0.2087555,-1.3447723,-1.3131104,284.43872,292.1787,0.52612305,-0.5933382,-2.2055566,-0.39121535,-0.377859,-1.6971349,-1.674467,285.47006,292.0742,0.5199907
2023-05-24 19:00:00,-0.101257324,-1.816803,0.012451172,0.029968262,-0.92878723,-1.0561218,285.0061,292.04663,0.51612854,-0.48190838,-2.2182207,-0.22765684,-0.24106939,-1.5418273,-1.5753822,285.7537,291.29807,0.5165337
2023-05-24 20:00:00,-0.25146484,-1.7763824,0.07975769,0.15267944,-0.7156677,-1.1073608,284.5957,291.68774,0.5409241,-0.47518983,-2.2048936,-0.19077688,-0.21768132,-1.405441,-1.508217,285.69577,290.38956,0.5214808
2023-05-24 21:00:00,-0.18826294,-1.9228363,0.063827515,0.08351135,-0.55470276,-1.1487427,284.85596,290.8706,0.4764557,-0.5392916,-2.1687028,-0.22751535,-0.25672504,-1.3106577,-1.4423676,285.76843,289.75128,0.4767711
2023-05-24 22:00:00,-0.28269958,-1.3730316,0.039520264,0.045333862,-0.4958954,-0.87713623,284.6377,290.2976,0.47244263,-0.1640751,-1.6345038,-0.04257416,-0.032231145,-1.0023398,-1.0962385,285.56857,289.06732,0.50969094
2023-05-24 23:00:00,-0.4784546,-1.4430695,0.005355835,-0.0042419434,-0.5830536,-1.0611115,284.67065,289.61743,0.36799622,-0.10291111,-1.7656162,0.06811876,0.027006332,-1.029988,-1.1684997,285.494,288.6808,0.44702607
2023-05-25 00:00:00,-0.7503662,-1.5504456,-0.16609192,-0.2868042,-0.5331116,-0.9929199,284.6494,288.97754,0.33903503,-0.13468337,-1.8426585,0.11770023,0.03122795,-1.0828792,-1.2112124,285.4129,288.3167,0.4383591
2023-05-25 01:00:00,-0.8092499,-1.666275,-0.25068665,-0.38571167,-0.6045532,-1.0145569,284.65723,288.37256,0.26138306,-0.08563756,-1.9649062,0.18919328,0.09389833,-1.2038753,-1.3145432,285.26956,287.9611,0.40863854
2023-05-25 02:00:00,-0.9997864,-1.7105408,-0.32962036,-0.61868286,-0.6596985,-1.0962372,284.41528,287.69897,0.2371521,-0.080806896,-2.0555074,0.19374943,0.090383455,-1.290078,-1.3838315,285.11996,287.57797,0.4248055
2023-05-25 03:00:00,-1.0591431,-1.7494507,-0.3139038,-0.66174316,-0.7892456,-1.1113281,284.31348,287.177,0.2590332,-0.1324934,-2.1145382,0.16264333,0.05426664,-1.3519136,-1.4401002,285.01987,287.3346,0.4435007
2023-05-25 04:00:00,-0.8204346,-1.9381104,-0.195755,-0.47410583,-0.7129364,-1.1515503,284.30835,287.05054,0.31332397,-0.18660566,-2.1098676,0.088776395,-0.0065264725,-1.3582827,-1.4402639,284.9511,287.13733,0.4716177
2023-05-25 05:00:00,-0.6611328,-1.7175903,-0.15292358,-0.34042358,-0.66360474,-1.0813599,284.2683,286.9536,0.31504822,-0.32065055,-2.0412936,-0.0029040198,-0.10783781,-1.3297234,-1.3987415,284.85336,286.9798,0.49540836
2023-05-25 06:00:00,-0.7512207,-1.4776001,-0.33615112,-0.30838013,-1.1356201,-1.0511627,284.89575,287.2556,0.35180664,-0.42577383,-1.9735955,-0.16289037,-0.17942952,-1.4559343,-1.4260522,285.097,287.42316,0.4844494
